USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,251-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578424038208,1578424068265,30057,true,07/01/2020,275-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578424038225
ccpfoKKTTwR0ZdnqXNDe500l55d2,252-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578424068268,1578424128156,59888,false,07/01/2020,276-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578424068278
ccpfoKKTTwR0ZdnqXNDe500l55d2,253-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578424128158,1578424138210,10052,true,07/01/2020,277-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578424128170
ccpfoKKTTwR0ZdnqXNDe500l55d2,254-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578424138213,1578424198255,60042,true,07/01/2020,278-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578424138221
ccpfoKKTTwR0ZdnqXNDe500l55d2,255-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578424198258,1578424208306,10048,true,07/01/2020,279-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578424198269
ccpfoKKTTwR0ZdnqXNDe500l55d2,256-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578424208309,1578424268366,60057,true,07/01/2020,280-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578424208316
ccpfoKKTTwR0ZdnqXNDe500l55d2,257-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578424268369,1578424278439,10070,true,07/01/2020,281-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578424268382
ccpfoKKTTwR0ZdnqXNDe500l55d2,258-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578424278442,1578424631793,353351,true,07/01/2020,282-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578424278448
ccpfoKKTTwR0ZdnqXNDe500l55d2,258-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578424278442,1578424631793,353351,true,07/01/2020,283-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578424309208
ccpfoKKTTwR0ZdnqXNDe500l55d2,259-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578424631796,1578424957341,325545,true,07/01/2020,284-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578424631810
ccpfoKKTTwR0ZdnqXNDe500l55d2,260-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578424957343,1578425017438,60095,true,07/01/2020,285-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578424957350
ccpfoKKTTwR0ZdnqXNDe500l55d2,261-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578425017442,1578425052466,35024,true,07/01/2020,286-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578425017454
ccpfoKKTTwR0ZdnqXNDe500l55d2,262-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578425052468,1578426065695,1013227,true,07/01/2020,287-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578425052473
ccpfoKKTTwR0ZdnqXNDe500l55d2,262-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578425052468,1578426065695,1013227,true,07/01/2020,288-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578425078031
ccpfoKKTTwR0ZdnqXNDe500l55d2,263-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578426065697,1578429122234,3056537,false,07/01/2020,289-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578426065713
ccpfoKKTTwR0ZdnqXNDe500l55d2,264-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578429122236,1578429182374,60138,true,07/01/2020,290-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578429122239
