USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
VHMg3PHwcNZbucJE3ViMbTOk0hr2,3-VHMg3PHwcNZbucJE3ViMbTOk0hr2,true,false,1577747214032,1577783880717,36666685,false,31. 12. 2019,3-VHMg3PHwcNZbucJE3ViMbTOk0hr2,3,1577747214089
VHMg3PHwcNZbucJE3ViMbTOk0hr2,3-VHMg3PHwcNZbucJE3ViMbTOk0hr2,true,false,1577747214032,1577783880717,36666685,false,31. 12. 2019,4-VHMg3PHwcNZbucJE3ViMbTOk0hr2,3,1577783847983
