USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
tliTqjzl2rUwGqhOcoCFuEufLkq2,17-tliTqjzl2rUwGqhOcoCFuEufLkq2,true,false,1577731963831,1577734570941,2607110,false,30.12.19,20-tliTqjzl2rUwGqhOcoCFuEufLkq2,3,1577731963895
tliTqjzl2rUwGqhOcoCFuEufLkq2,18-tliTqjzl2rUwGqhOcoCFuEufLkq2,false,false,1577738359418,1577740377411,2017993,true,30.12.19,21-tliTqjzl2rUwGqhOcoCFuEufLkq2,11,1577738359466
