USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,366-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578747914696,1578748646124,731428,true,11/01/2020,401-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578747914702
ccpfoKKTTwR0ZdnqXNDe500l55d2,366-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578747914696,1578748646124,731428,true,11/01/2020,402-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578748019734
ccpfoKKTTwR0ZdnqXNDe500l55d2,367-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578748646127,1578748677071,30944,true,11/01/2020,403-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578748646138
