USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
VHMg3PHwcNZbucJE3ViMbTOk0hr2,27-VHMg3PHwcNZbucJE3ViMbTOk0hr2,false,false,1578245992841,1578246284192,291351,true,5. 1. 2020,33-VHMg3PHwcNZbucJE3ViMbTOk0hr2,11,1578245992859
VHMg3PHwcNZbucJE3ViMbTOk0hr2,28-VHMg3PHwcNZbucJE3ViMbTOk0hr2,true,false,1578246284198,1578246383061,98863,true,5. 1. 2020,34-VHMg3PHwcNZbucJE3ViMbTOk0hr2,3,1578246284227
VHMg3PHwcNZbucJE3ViMbTOk0hr2,29-VHMg3PHwcNZbucJE3ViMbTOk0hr2,false,false,1578246383063,1578246437369,54306,false,5. 1. 2020,35-VHMg3PHwcNZbucJE3ViMbTOk0hr2,11,1578246383077
VHMg3PHwcNZbucJE3ViMbTOk0hr2,30-VHMg3PHwcNZbucJE3ViMbTOk0hr2,false,true,1578246437374,1578247479922,1042548,true,5. 1. 2020,36-VHMg3PHwcNZbucJE3ViMbTOk0hr2,0,1578246437389
VHMg3PHwcNZbucJE3ViMbTOk0hr2,31-VHMg3PHwcNZbucJE3ViMbTOk0hr2,false,false,1578247479929,1578247827731,347802,true,5. 1. 2020,37-VHMg3PHwcNZbucJE3ViMbTOk0hr2,7,1578247479943
