USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,142-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578397662730,1578398957047,1294317,true,07/01/2020,159-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578397662737
ccpfoKKTTwR0ZdnqXNDe500l55d2,142-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578397662730,1578398957047,1294317,true,07/01/2020,160-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578397683367
ccpfoKKTTwR0ZdnqXNDe500l55d2,143-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578398957050,1578399062080,105030,true,07/01/2020,161-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578398957063
ccpfoKKTTwR0ZdnqXNDe500l55d2,144-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578399062083,1578399122215,60132,true,07/01/2020,162-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578399062091
ccpfoKKTTwR0ZdnqXNDe500l55d2,145-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578399122218,1578399137269,15051,true,07/01/2020,163-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578399122230
ccpfoKKTTwR0ZdnqXNDe500l55d2,146-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578399137272,1578399197147,59875,false,07/01/2020,164-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578399137282
ccpfoKKTTwR0ZdnqXNDe500l55d2,147-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578399197150,1578399627255,430105,true,07/01/2020,165-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578399197163
ccpfoKKTTwR0ZdnqXNDe500l55d2,148-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578399627257,1578399687331,60074,true,07/01/2020,166-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578399627261
ccpfoKKTTwR0ZdnqXNDe500l55d2,149-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578399687333,1578399707390,20057,true,07/01/2020,167-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578399687342
ccpfoKKTTwR0ZdnqXNDe500l55d2,150-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578399707395,1578399767330,59935,false,07/01/2020,168-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578399707401
ccpfoKKTTwR0ZdnqXNDe500l55d2,151-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578399767333,1578399862377,95044,true,07/01/2020,169-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578399767345
ccpfoKKTTwR0ZdnqXNDe500l55d2,152-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578399862380,1578399922521,60141,true,07/01/2020,170-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578399862387
ccpfoKKTTwR0ZdnqXNDe500l55d2,153-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578399922527,1578399952571,30044,true,07/01/2020,171-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578399922538
ccpfoKKTTwR0ZdnqXNDe500l55d2,154-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578399952573,1578400012478,59905,false,07/01/2020,172-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578399952583
ccpfoKKTTwR0ZdnqXNDe500l55d2,155-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578400012482,1578400037523,25041,true,07/01/2020,173-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578400012494
ccpfoKKTTwR0ZdnqXNDe500l55d2,156-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578400037527,1578400097619,60092,true,07/01/2020,174-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578400037533
ccpfoKKTTwR0ZdnqXNDe500l55d2,157-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578400097623,1578400339278,241655,true,07/01/2020,175-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578400097634
ccpfoKKTTwR0ZdnqXNDe500l55d2,158-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578400339283,1578400399223,59940,false,07/01/2020,176-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578400339294
ccpfoKKTTwR0ZdnqXNDe500l55d2,159-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578400399226,1578400504359,105133,true,07/01/2020,177-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578400399236
ccpfoKKTTwR0ZdnqXNDe500l55d2,160-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578400504361,1578400564331,59970,false,07/01/2020,178-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578400504368
ccpfoKKTTwR0ZdnqXNDe500l55d2,161-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578400564335,1578400599387,35052,true,07/01/2020,179-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578400564347
ccpfoKKTTwR0ZdnqXNDe500l55d2,162-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578400599389,1578400659377,59988,false,07/01/2020,180-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578400599394
ccpfoKKTTwR0ZdnqXNDe500l55d2,163-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578400659380,1578400679441,20061,true,07/01/2020,181-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578400659395
ccpfoKKTTwR0ZdnqXNDe500l55d2,164-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578400679445,1578401410043,730598,true,07/01/2020,182-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578400679454
ccpfoKKTTwR0ZdnqXNDe500l55d2,164-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578400679445,1578401410043,730598,true,07/01/2020,183-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578400715638
ccpfoKKTTwR0ZdnqXNDe500l55d2,165-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578401410045,1578401600077,190032,true,07/01/2020,184-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578401410056
ccpfoKKTTwR0ZdnqXNDe500l55d2,166-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578401600081,1578401660194,60113,true,07/01/2020,185-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578401600088
ccpfoKKTTwR0ZdnqXNDe500l55d2,167-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578401660198,1578401680247,20049,true,07/01/2020,186-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578401660210
ccpfoKKTTwR0ZdnqXNDe500l55d2,168-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578401680252,1578401740213,59961,false,07/01/2020,187-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578401680257
ccpfoKKTTwR0ZdnqXNDe500l55d2,169-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578401740215,1578401795298,55083,true,07/01/2020,188-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578401740227
ccpfoKKTTwR0ZdnqXNDe500l55d2,170-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578401795300,1578401855396,60096,true,07/01/2020,189-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578401795307
ccpfoKKTTwR0ZdnqXNDe500l55d2,171-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578401855399,1578401890438,35039,true,07/01/2020,190-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578401855412
ccpfoKKTTwR0ZdnqXNDe500l55d2,172-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578401890442,1578401950450,60008,true,07/01/2020,191-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578401890449
ccpfoKKTTwR0ZdnqXNDe500l55d2,173-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578401950454,1578402000505,50051,true,07/01/2020,192-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578401950467
ccpfoKKTTwR0ZdnqXNDe500l55d2,174-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578402000511,1578402060532,60021,true,07/01/2020,193-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578402000517
ccpfoKKTTwR0ZdnqXNDe500l55d2,175-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578402060535,1578402175675,115140,true,07/01/2020,194-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578402060549
ccpfoKKTTwR0ZdnqXNDe500l55d2,176-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578402175678,1578402891572,715894,true,07/01/2020,195-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578402175683
ccpfoKKTTwR0ZdnqXNDe500l55d2,176-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578402175678,1578402891572,715894,true,07/01/2020,196-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578402181288
ccpfoKKTTwR0ZdnqXNDe500l55d2,177-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578402891575,1578403108469,216894,true,07/01/2020,197-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578402891586
ccpfoKKTTwR0ZdnqXNDe500l55d2,178-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578403108471,1578403168414,59943,false,07/01/2020,198-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578403108477
ccpfoKKTTwR0ZdnqXNDe500l55d2,179-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578403168416,1578403393535,225119,true,07/01/2020,199-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578403168429
ccpfoKKTTwR0ZdnqXNDe500l55d2,180-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578403393539,1578403453518,59979,false,07/01/2020,200-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578403393546
ccpfoKKTTwR0ZdnqXNDe500l55d2,181-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578403453520,1578403503562,50042,true,07/01/2020,201-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578403453530
ccpfoKKTTwR0ZdnqXNDe500l55d2,182-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578403503566,1578403563597,60031,true,07/01/2020,202-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578403503572
ccpfoKKTTwR0ZdnqXNDe500l55d2,183-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578403563599,1578404378397,814798,true,07/01/2020,203-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578403563609
ccpfoKKTTwR0ZdnqXNDe500l55d2,184-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578404378402,1578404438384,59982,false,07/01/2020,204-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578404378409
ccpfoKKTTwR0ZdnqXNDe500l55d2,185-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578404438387,1578404453439,15052,true,07/01/2020,205-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578404438399
ccpfoKKTTwR0ZdnqXNDe500l55d2,186-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578404453443,1578404513320,59877,false,07/01/2020,206-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578404453451
ccpfoKKTTwR0ZdnqXNDe500l55d2,187-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578404513323,1578404668306,154983,true,07/01/2020,207-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578404513335
ccpfoKKTTwR0ZdnqXNDe500l55d2,188-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578404668307,1578404728369,60062,true,07/01/2020,208-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578404668313
ccpfoKKTTwR0ZdnqXNDe500l55d2,189-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578404728373,1578404778497,50124,true,07/01/2020,209-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578404728383
ccpfoKKTTwR0ZdnqXNDe500l55d2,190-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578404778499,1578404838433,59934,false,07/01/2020,210-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578404778502
ccpfoKKTTwR0ZdnqXNDe500l55d2,191-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578404838436,1578404868484,30048,true,07/01/2020,211-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578404838450
ccpfoKKTTwR0ZdnqXNDe500l55d2,192-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578404868487,1578404928352,59865,false,07/01/2020,212-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578404868494
ccpfoKKTTwR0ZdnqXNDe500l55d2,193-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578404928355,1578404983393,55038,true,07/01/2020,213-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578404928369
ccpfoKKTTwR0ZdnqXNDe500l55d2,194-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578404983396,1578405043392,59996,false,07/01/2020,214-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578404983403
ccpfoKKTTwR0ZdnqXNDe500l55d2,195-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578405043397,1578405083412,40015,true,07/01/2020,215-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578405043414
ccpfoKKTTwR0ZdnqXNDe500l55d2,196-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578405083415,1578405143524,60109,true,07/01/2020,216-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578405083422
ccpfoKKTTwR0ZdnqXNDe500l55d2,197-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578405143528,1578405481467,337939,true,07/01/2020,217-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578405143545
ccpfoKKTTwR0ZdnqXNDe500l55d2,198-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,true,1578405481469,1578405789359,307890,true,07/01/2020,218-ccpfoKKTTwR0ZdnqXNDe500l55d2,0,1578405481477
ccpfoKKTTwR0ZdnqXNDe500l55d2,199-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578405789368,1578406097249,307881,true,07/01/2020,219-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578405789375
ccpfoKKTTwR0ZdnqXNDe500l55d2,200-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,true,1578406097252,1578407055616,958364,true,07/01/2020,220-ccpfoKKTTwR0ZdnqXNDe500l55d2,0,1578406097260
ccpfoKKTTwR0ZdnqXNDe500l55d2,201-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578407055620,1578407115659,60039,true,07/01/2020,221-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578407055629
ccpfoKKTTwR0ZdnqXNDe500l55d2,202-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578407115679,1578407175629,59950,false,07/01/2020,222-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578407115693
ccpfoKKTTwR0ZdnqXNDe500l55d2,203-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578407175632,1578407363507,187875,true,07/01/2020,223-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578407175645
ccpfoKKTTwR0ZdnqXNDe500l55d2,204-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,true,1578407363509,1578408330315,966806,true,07/01/2020,224-ccpfoKKTTwR0ZdnqXNDe500l55d2,0,1578407363518
ccpfoKKTTwR0ZdnqXNDe500l55d2,205-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578408330319,1578408457268,126949,true,07/01/2020,225-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578408330329
ccpfoKKTTwR0ZdnqXNDe500l55d2,206-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578408457271,1578408517145,59874,false,07/01/2020,226-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578408457277
ccpfoKKTTwR0ZdnqXNDe500l55d2,207-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578408517148,1578408657226,140078,true,07/01/2020,227-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578408517161
ccpfoKKTTwR0ZdnqXNDe500l55d2,208-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578408657230,1578408717133,59903,false,07/01/2020,228-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578408657237
ccpfoKKTTwR0ZdnqXNDe500l55d2,209-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578408717136,1578409022166,305030,true,07/01/2020,229-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578408717155
ccpfoKKTTwR0ZdnqXNDe500l55d2,210-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578409022169,1578409082224,60055,true,07/01/2020,230-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578409022175
ccpfoKKTTwR0ZdnqXNDe500l55d2,211-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578409082227,1578409494332,412105,true,07/01/2020,231-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578409082237
ccpfoKKTTwR0ZdnqXNDe500l55d2,212-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578409494334,1578409554350,60016,true,07/01/2020,232-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578409494341
ccpfoKKTTwR0ZdnqXNDe500l55d2,213-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578409554352,1578409734442,180090,true,07/01/2020,233-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578409554369
ccpfoKKTTwR0ZdnqXNDe500l55d2,214-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578409734445,1578409794329,59884,false,07/01/2020,234-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578409734451
ccpfoKKTTwR0ZdnqXNDe500l55d2,215-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578409794333,1578409829437,35104,true,07/01/2020,235-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578409794347
ccpfoKKTTwR0ZdnqXNDe500l55d2,216-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578409829446,1578409889405,59959,false,07/01/2020,236-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578409829454
ccpfoKKTTwR0ZdnqXNDe500l55d2,217-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578409889408,1578409914466,25058,true,07/01/2020,237-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578409889422
ccpfoKKTTwR0ZdnqXNDe500l55d2,218-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578409914469,1578409974530,60061,true,07/01/2020,238-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578409914478
ccpfoKKTTwR0ZdnqXNDe500l55d2,219-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578409974533,1578409994579,20046,true,07/01/2020,239-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578409974544
ccpfoKKTTwR0ZdnqXNDe500l55d2,220-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578409994606,1578410054539,59933,false,07/01/2020,240-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578409994615
ccpfoKKTTwR0ZdnqXNDe500l55d2,221-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578410054542,1578410094621,40079,true,07/01/2020,241-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578410054557
ccpfoKKTTwR0ZdnqXNDe500l55d2,222-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578410094625,1578410869577,774952,true,07/01/2020,242-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578410094633
ccpfoKKTTwR0ZdnqXNDe500l55d2,222-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578410094625,1578410869577,774952,true,07/01/2020,243-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578410096101
ccpfoKKTTwR0ZdnqXNDe500l55d2,223-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578410869584,1578410928058,58474,true,07/01/2020,244-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578410869599
ccpfoKKTTwR0ZdnqXNDe500l55d2,224-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578410928061,1578410988141,60080,true,07/01/2020,245-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578410928067
ccpfoKKTTwR0ZdnqXNDe500l55d2,225-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578410988144,1578411018186,30042,true,07/01/2020,246-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578410988157
ccpfoKKTTwR0ZdnqXNDe500l55d2,226-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578411018189,1578411078039,59850,false,07/01/2020,247-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578411018196
ccpfoKKTTwR0ZdnqXNDe500l55d2,227-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578411078041,1578411098099,20058,true,07/01/2020,248-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578411078047
ccpfoKKTTwR0ZdnqXNDe500l55d2,228-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578411098103,1578411634185,536082,true,07/01/2020,249-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578411098108
ccpfoKKTTwR0ZdnqXNDe500l55d2,228-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578411098103,1578411634185,536082,true,07/01/2020,250-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578411105785
ccpfoKKTTwR0ZdnqXNDe500l55d2,229-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,true,1578411634188,1578413312702,1678514,true,07/01/2020,251-ccpfoKKTTwR0ZdnqXNDe500l55d2,0,1578411634192
ccpfoKKTTwR0ZdnqXNDe500l55d2,230-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578413312705,1578414150063,837358,true,07/01/2020,252-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578413312714
ccpfoKKTTwR0ZdnqXNDe500l55d2,231-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578414150065,1578414279562,129497,true,07/01/2020,253-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578414150075
ccpfoKKTTwR0ZdnqXNDe500l55d2,232-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578414279567,1578414339618,60051,true,07/01/2020,254-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578414279575
ccpfoKKTTwR0ZdnqXNDe500l55d2,233-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578414339621,1578414349674,10053,true,07/01/2020,255-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578414339636
ccpfoKKTTwR0ZdnqXNDe500l55d2,234-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578414349678,1578414409701,60023,true,07/01/2020,256-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578414349685
