USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
sgLhadXA2mQ3qT7XREBhDie2hnv2,12-sgLhadXA2mQ3qT7XREBhDie2hnv2,true,false,1578519817136,1578570889115,51071979,false,08/01/2020,15-sgLhadXA2mQ3qT7XREBhDie2hnv2,3,1578519817166
sgLhadXA2mQ3qT7XREBhDie2hnv2,13-sgLhadXA2mQ3qT7XREBhDie2hnv2,false,false,1578570889131,1578574490845,3601714,true,09/01/2020,16-sgLhadXA2mQ3qT7XREBhDie2hnv2,11,1578570889140
sgLhadXA2mQ3qT7XREBhDie2hnv2,14-sgLhadXA2mQ3qT7XREBhDie2hnv2,true,false,1578574490862,1578578165123,3674261,false,09/01/2020,17-sgLhadXA2mQ3qT7XREBhDie2hnv2,3,1578574490890
sgLhadXA2mQ3qT7XREBhDie2hnv2,15-sgLhadXA2mQ3qT7XREBhDie2hnv2,false,false,1578578165127,1578579342901,1177774,true,09/01/2020,18-sgLhadXA2mQ3qT7XREBhDie2hnv2,11,1578578165136
sgLhadXA2mQ3qT7XREBhDie2hnv2,16-sgLhadXA2mQ3qT7XREBhDie2hnv2,true,false,1578579342904,1578581509136,2166232,false,09/01/2020,19-sgLhadXA2mQ3qT7XREBhDie2hnv2,3,1578579342930
sgLhadXA2mQ3qT7XREBhDie2hnv2,17-sgLhadXA2mQ3qT7XREBhDie2hnv2,false,false,1578581509173,1578602471367,20962194,true,09/01/2020,20-sgLhadXA2mQ3qT7XREBhDie2hnv2,11,1578581509182
