USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
sgLhadXA2mQ3qT7XREBhDie2hnv2,2-sgLhadXA2mQ3qT7XREBhDie2hnv2,true,false,1578234234539,1578476980128,242745589,false,05/01/2020,2-sgLhadXA2mQ3qT7XREBhDie2hnv2,3,1578234234552
sgLhadXA2mQ3qT7XREBhDie2hnv2,2-sgLhadXA2mQ3qT7XREBhDie2hnv2,true,false,1578234234539,1578476980128,242745589,false,05/01/2020,3-sgLhadXA2mQ3qT7XREBhDie2hnv2,3,1578318173839
