USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
mUOusa5bsXeg41djaDhRxfYvfbD2,35-mUOusa5bsXeg41djaDhRxfYvfbD2,false,false,1578064530181,1578074940014,10409833,true,03/01/2020,43-mUOusa5bsXeg41djaDhRxfYvfbD2,7,1578064530186
mUOusa5bsXeg41djaDhRxfYvfbD2,35-mUOusa5bsXeg41djaDhRxfYvfbD2,false,false,1578064530181,1578074940014,10409833,true,03/01/2020,44-mUOusa5bsXeg41djaDhRxfYvfbD2,8,1578074525503
mUOusa5bsXeg41djaDhRxfYvfbD2,36-mUOusa5bsXeg41djaDhRxfYvfbD2,true,false,1578074940016,1578086182981,11242965,false,03/01/2020,45-mUOusa5bsXeg41djaDhRxfYvfbD2,3,1578074940047
mUOusa5bsXeg41djaDhRxfYvfbD2,36-mUOusa5bsXeg41djaDhRxfYvfbD2,true,false,1578074940016,1578086182981,11242965,false,03/01/2020,46-mUOusa5bsXeg41djaDhRxfYvfbD2,3,1578086179227
