USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,9-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577549061128,1577552223925,3162797,false,28/12/2019,13-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577549061170
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,9-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577549061128,1577552223925,3162797,false,28/12/2019,14-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577549157378
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,10-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577552223930,1577553147749,923819,true,28/12/2019,15-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,11,1577552223941
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,11-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577553147758,1577554183133,1035375,true,28/12/2019,16-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577553147771
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,12-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577554183137,1577561342955,7159818,true,28/12/2019,17-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1577554183142
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,12-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577554183137,1577561342955,7159818,true,28/12/2019,18-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1577561124460
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,12-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577554183137,1577561342955,7159818,true,28/12/2019,19-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1577561226947
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,13-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577561342984,1577567217799,5874815,false,28/12/2019,20-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577561343021
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,13-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577561342984,1577567217799,5874815,false,28/12/2019,21-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577567179469
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,14-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577567217806,1577569356843,2139037,true,28/12/2019,22-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,11,1577567217817
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,15-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577569356847,1577569647967,291120,true,28/12/2019,23-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577569356853
