USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,274-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578479755402,1578479970130,214728,true,08/01/2020,301-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578479755417
ccpfoKKTTwR0ZdnqXNDe500l55d2,275-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578479970134,1578480551506,581372,true,08/01/2020,302-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578479970148
ccpfoKKTTwR0ZdnqXNDe500l55d2,276-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578480551509,1578480631140,79631,true,08/01/2020,303-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578480551524
ccpfoKKTTwR0ZdnqXNDe500l55d2,277-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578480631144,1578481630697,999553,true,08/01/2020,304-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578480631151
ccpfoKKTTwR0ZdnqXNDe500l55d2,278-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578481630700,1578482508153,877453,true,08/01/2020,305-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578481630710
ccpfoKKTTwR0ZdnqXNDe500l55d2,279-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578482508157,1578482746996,238839,true,08/01/2020,306-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578482508165
ccpfoKKTTwR0ZdnqXNDe500l55d2,280-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578482747001,1578482923162,176161,true,08/01/2020,307-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578482747015
ccpfoKKTTwR0ZdnqXNDe500l55d2,281-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578482923165,1578483040488,117323,true,08/01/2020,308-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578482923171
ccpfoKKTTwR0ZdnqXNDe500l55d2,282-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578483040489,1578483066120,25631,true,08/01/2020,309-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578483040498
ccpfoKKTTwR0ZdnqXNDe500l55d2,283-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578483066124,1578483172081,105957,true,08/01/2020,310-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578483066132
ccpfoKKTTwR0ZdnqXNDe500l55d2,284-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578483172084,1578483397089,225005,true,08/01/2020,311-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578483172102
ccpfoKKTTwR0ZdnqXNDe500l55d2,285-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578483397107,1578483656093,258986,true,08/01/2020,312-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578483397121
