USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577391647701,1577394161010,2513309,false,26/12/2019,24-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577393144531
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577391647701,1577394161010,2513309,false,26/12/2019,25-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577393144559
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577391647701,1577394161010,2513309,false,26/12/2019,26-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577393151074
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577391647701,1577394161010,2513309,false,26/12/2019,27-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577394155451
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577391647701,1577394161010,2513309,false,26/12/2019,28-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577394155578
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577391647701,1577394161010,2513309,false,26/12/2019,29-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577394155601
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,6-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577396033160,1577396106643,73483,true,26/12/2019,30-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577396033162
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577396106649,1577396277398,170749,true,26/12/2019,31-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577396106658
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577396106649,1577396277398,170749,true,26/12/2019,32-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577396118007
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577396106649,1577396277398,170749,true,26/12/2019,33-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577396118035
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577396106649,1577396277398,170749,true,26/12/2019,34-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577396201533
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577396106649,1577396277398,170749,true,26/12/2019,35-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,4,1577396201547
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,8-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577396277407,1577396452610,175203,true,26/12/2019,36-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577396277413
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,8-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577396277407,1577396452610,175203,true,26/12/2019,37-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577396351966
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,8-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577396277407,1577396452610,175203,true,26/12/2019,38-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577396426920
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,9-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577399196180,1577399236492,40312,true,26/12/2019,39-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577399196186
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,10-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577399236505,1577399393431,156926,true,26/12/2019,40-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577399236516
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,10-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577399236505,1577399393431,156926,true,26/12/2019,41-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577399236562
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,10-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577399236505,1577399393431,156926,true,26/12/2019,42-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,4,1577399236614
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,11-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577399393436,1577399551485,158049,true,26/12/2019,43-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577399393444
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,11-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577399393436,1577399551485,158049,true,26/12/2019,44-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577399467985
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,12-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577399551492,1577399618928,67436,true,26/12/2019,45-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577399551499
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,12-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1577399551492,1577399618928,67436,true,26/12/2019,46-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,5,1577399618911
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,13-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577399618929,1577399848014,229085,true,26/12/2019,47-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577399618933
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,13-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577399618929,1577399848014,229085,true,26/12/2019,48-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577399692976
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,13-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1577399618929,1577399848014,229085,true,26/12/2019,49-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1577399767994
