USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,4-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,true,false,1578481738273,1578536511223,54772950,false,8.1.20,4-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,3,1578481738297
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,4-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,true,false,1578481738273,1578536511223,54772950,false,8.1.20,5-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,3,1578536509691
