USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,64-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1578926171550,1578926604119,432569,true,13/01/2020,87-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1578926171559
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,65-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1578926604124,1578927652418,1048294,true,13/01/2020,88-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,11,1578926604139
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,66-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1578927652430,1578942320801,14668371,false,13/01/2020,89-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1578927652449
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,67-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1578942320821,1578942388247,67426,true,13/01/2020,90-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1578942320835
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,68-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1578942388252,1578944421611,2033359,false,13/01/2020,91-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1578942388268
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,69-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1578944421615,1578944653368,231753,true,13/01/2020,92-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1578944421627
