USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,15-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,true,false,1578591662991,1578601220390,9557399,false,9.1.20,16-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,3,1578591663028
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,15-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,true,false,1578591662991,1578601220390,9557399,false,9.1.20,17-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,3,1578601190442
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,16-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,false,false,1578601220397,1578602417648,1197251,true,9.1.20,18-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,11,1578601220417
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,17-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,true,false,1578602417654,1578602584479,166825,true,9.1.20,19-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,3,1578602417676
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,18-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,false,false,1578602584485,1578603178874,594389,true,9.1.20,20-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,11,1578602584503
t5wjYo5jcbWUFANDvIy8KuUk6Jo1,19-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,true,false,1578603178878,1578611896784,8717906,false,9.1.20,21-t5wjYo5jcbWUFANDvIy8KuUk6Jo1,3,1578603178899
